alat,alon,year_built
30.470998,-97.920261,2015
30.313762,-97.895093,2002
30.158787,-97.848061,2001
30.117765,-97.662368,1998
30.429905,-97.659,2012
30.045823,-97.810333,2007
30.336207,-97.950346,2006
30.336174,-97.653582,1968
30.437283,-97.620296,1945
30.328093,-97.928077,1960
30.276776,-97.783044,1958
30.179088,-97.9175,2008
30.277923,-97.677403,1960
30.36512,-97.715213,1969
30.367022,-97.849573,1999
30.378214,-97.706593,1973
30.411517,-97.770924,1992
30.321838,-97.963251,2006
30.416559,-97.91729,1997
30.297757,-97.684708,1959
30.489359,-97.735849,2000
30.232598,-97.871168,1977
30.471004,-97.837248,1996
30.398002,-97.589842,2004
30.428621,-97.79769,1984
30.170249,-97.832664,2010
30.233886,-97.983555,1945
30.23332,-97.655433,1900
30.304003,-97.804725,1975
30.242052,-97.749792,2006
30.218227,-97.916083,1983
30.430515,-97.828395,1999
30.328348,-97.74739,1954
30.192088,-97.813719,1979
30.178337,-97.755309,2002
30.015803,-97.717308,1978
30.359917,-97.701717,1964
30.231523,-97.986504,1980
30.457819,-97.915421,2016
30.395404,-97.645193,2001
30.056612,-97.830844,1996
30.139907,-97.822816,1978
30.353484,-97.698458,1948
30.419773,-97.959601,1971
30.45603,-97.913834,2007
30.247656,-97.780028,1942
30.415479,-97.771065,1983
30.185281,-97.930188,1978
30.502861,-97.894329,1993
30.088567,-97.769618,1990
30.213841,-97.98986,2000
30.421821,-97.93901,2008
30.301495,-98.009034,2002
30.238388,-97.569801,2008
30.488964,-97.612792,1986
30.397718,-97.507191,1976
30.143256,-97.966568,2005
30.152005,-97.853895,2000
30.371329,-97.973089,2001
30.290552,-97.967709,1982
30.290445,-97.961612,1994
30.217779,-97.981484,1992
30.28991,-97.883643,1998
30.131596,-97.569239,1976
30.22813,-97.475767,2012
30.295704,-97.751874,1940
30.532569,-97.862802,2010
30.245684,-97.828494,1982
30.441217,-97.810745,1988
30.224831,-97.85772,1980
30.246883,-97.552993,1985
30.432055,-97.819605,2003
30.282776,-97.801052,1965
30.12735,-97.770888,1914
30.110284,-97.747903,2000
30.396213,-97.648001,1999
30.261739,-97.630781,1988
30.358038,-97.973564,1990
30.154041,-97.744958,2012
30.280128,-97.50563,1994
30.135329,-97.825277,2001
30.400079,-97.78253,1942
30.432764,-97.826486,1995
30.509693,-97.752059,2008
30.487663,-97.577136,1977
30.357804,-97.722025,1964
30.354404,-97.987697,1983
30.438702,-97.602309,2001
30.27969,-97.770917,1920
30.392118,-97.806256,1997
30.289756,-97.821512,1978
30.291047,-97.720049,1947
30.198151,-97.849232,1986
30.249019,-97.583272,2013
30.516819,-97.738715,2000
30.38736,-97.686807,1970
30.235416,-97.930955,1994
30.335092,-97.749383,1954
30.212002,-97.784244,1970
30.41735,-97.638854,2002
30.456284,-97.769462,1993
30.461306,-97.61319,2015
30.389929,-97.654846,1986
30.176456,-97.752226,1975
30.387819,-97.92841,2000
30.366999,-97.699302,1972
30.24185,-97.73864,2008
30.262784,-97.920841,1972
30.232305,-97.773047,1970
30.193776,-97.896035,2002
30.310368,-97.762752,2013
30.375641,-97.92473,2007
30.428281,-97.750934,1970
30.314844,-97.836886,1984
30.468514,-97.938346,1985
30.500628,-97.594947,2002
30.411713,-97.626399,1988
30.324041,-97.527301,2003
30.425896,-97.857526,2004
30.493443,-97.792966,2009
30.479206,-97.82521,1998
30.248588,-97.86506,
30.305114,-97.685276,1961
30.468441,-97.840161,1994
30.189568,-97.897693,2002
30.287785,-97.709778,1950
30.300817,-97.683183,1957
30.263666,-97.713406,2015
30.215515,-97.888349,1997
30.152092,-97.748234,2010
30.398402,-97.75634,1989
30.053069,-97.865564,
30.521541,-97.662784,1978
30.201761,-97.930645,1971
30.46995,-97.825714,1993
30.312117,-97.531393,2005
30.276266,-97.497609,1989
30.517897,-97.769993,2010
30.253213,-97.894968,1981
30.171101,-97.874325,1999
30.445581,-97.616874,1985
30.362872,-97.646792,2008
30.334661,-97.872151,1983
30.289263,-97.822257,1984
30.409072,-97.917666,1983
30.448147,-97.749083,1984
30.417877,-97.71095,1978
30.299148,-97.628163,1978
30.301431,-97.757164,1945
30.487537,-97.593331,1995
30.199232,-97.783761,1971
30.505655,-97.693808,1980
30.277156,-97.838929,1989
30.110216,-97.749166,1999
30.299422,-97.826384,1958
30.158254,-97.649799,1997
30.158301,-97.49095,1980
30.343707,-97.877917,1998
30.423104,-97.864553,2001
30.436675,-97.620121,1998
30.261854,-97.766683,2011
30.448361,-97.810223,1979
30.451805,-97.842267,1987
30.352966,-97.789477,1979
30.441138,-97.825327,1991
30.209518,-97.835395,1980
30.317517,-97.672605,1967
30.249523,-97.910412,1992
30.373475,-97.842429,1997
30.193289,-97.873616,1998
30.446171,-97.819229,1998
30.316124,-97.832695,1982
30.404091,-97.782884,1999
30.488661,-97.601893,2011
30.059992,-97.817782,2012
30.271638,-97.810662,1982
30.281915,-97.661442,1971
30.451431,-97.639853,1974
30.327119,-97.679898,1978
30.254993,-97.914244,1930
30.284804,-97.834279,1979
30.159048,-97.816811,1986
30.335201,-97.932912,2016
30.330643,-97.875032,1977
30.335321,-97.726869,1950
30.515594,-97.810613,2003
30.410082,-97.958043,2000
30.203369,-97.787106,1971
30.370295,-97.705555,1971
30.441275,-97.603034,2002
30.319341,-97.765938,1959
30.504678,-97.591038,1996
30.445355,-97.771019,1984
30.304429,-97.888572,1993
30.296398,-97.720203,1946
30.292334,-97.756731,1927
30.289811,-97.67732,1986
30.282265,-97.833299,1983
30.205084,-97.799078,1975
30.281755,-97.789407,1997
30.055875,-97.820903,1993
30.428038,-97.93553,1992
30.292892,-97.772035,1937
30.14233,-97.790715,1984
30.381179,-97.903989,2007
30.46057,-97.684488,1997
30.5118,-97.721671,2006
30.335818,-97.709819,1961
30.194189,-97.8952,2002
30.066723,-97.738574,2011
30.521095,-97.798822,2012
30.260125,-97.779026,1969
30.344248,-97.961163,2001
30.347371,-97.859779,1984
30.202649,-97.838863,1984
30.211356,-97.885278,1994
30.17278,-97.792199,1997
30.068207,-97.598245,2004
30.426053,-97.80189,1985
30.213092,-97.871429,1989
30.2527,-97.941,2013
30.356347,-97.74193,1963
30.493248,-97.762461,2006
30.382823,-97.50423,1999
30.353565,-97.83892,1984
30.38659,-97.682454,1956
30.218761,-97.82127,1951
30.345233,-97.768513,1983
30.439509,-97.650563,1974
30.441695,-97.939136,2008
30.088826,-97.757131,2001
30.198419,-97.827995,1984
30.248619,-97.826007,1976
30.293069,-97.961082,2003
30.438273,-97.652988,1972
30.189851,-97.820771,2005
30.379002,-97.905613,2003
30.369812,-97.978113,1985
30.234158,-97.787436,1950
30.229799,-97.572399,1960
30.499003,-97.885411,2003
30.439856,-97.657455,2002
30.368902,-97.972271,1983
30.165777,-97.799731,2017
30.28663,-97.799502,1956
30.355124,-97.78993,1999
30.18296,-97.743553,1999
30.11134,-97.58299,2001
30.33463,-97.732688,1951
30.188164,-97.787504,1976
30.227012,-97.568052,1978
30.310464,-97.771105,1983
30.18921,-97.817185,2004
30.373591,-97.918671,1975
30.436003,-97.630071,1995
30.464237,-97.619493,2004
30.407156,-97.741191,1976
30.195844,-97.781302,1975
30.199458,-97.814529,1981
30.54314,-97.805053,1993
30.311658,-97.899445,1996
30.480762,-97.624356,2005
30.469285,-97.944468,1981
30.17874,-97.747531,2005
30.423721,-97.609321,1984
30.151173,-97.804885,2003
30.165897,-97.84358,2005
30.35362,-97.520797,2005
30.234638,-98.017589,1976
30.219863,-97.908697,1977
30.212965,-97.848692,1982
30.272482,-97.779183,1954
30.181007,-97.950341,1999
30.357847,-97.540609,2008
30.230247,-97.84575,1983
30.244544,-97.905628,1974
30.497123,-97.784666,2002
30.176005,-97.931451,1988
30.198816,-97.499898,1976
30.365746,-97.675674,1966
30.239741,-97.997304,1999
30.494726,-97.60365,2003
30.36752,-97.846715,2000
30.361188,-97.977691,1984
30.308094,-97.722667,1940
30.263077,-97.71099,2014
30.344935,-97.783724,1987
30.4846,-97.891584,2005
30.298016,-97.867466,2000
30.139423,-97.807188,
30.349202,-97.619995,2015
30.201204,-97.692515,2007
30.50155,-97.907207,1979
30.290191,-97.962496,1993
30.31283,-97.74522,1930
30.30052,-97.742715,1937
30.291714,-97.761738,1948
30.454063,-97.615023,1993
30.4044,-97.759741,1991
30.370654,-97.845522,1998
30.280296,-97.475268,1993
30.251226,-97.75525,1999
30.255858,-97.831388,2003
30.37338,-97.880765,2000
30.336211,-97.872198,1949
30.296561,-97.796976,1983
30.295142,-97.920767,2001
30.271342,-97.689833,2004
30.41168,-97.980666,1965
30.441314,-97.683899,1984
30.245396,-97.684128,1958
30.121912,-97.737415,1987
30.064975,-97.718844,2002
30.424858,-97.62238,2000
30.308288,-97.726896,1972
30.360653,-97.963061,1994
30.362577,-97.855799,1999
30.499289,-97.893761,1998
30.17908,-97.812096,1982
30.231176,-97.764081,1964
30.227306,-97.521951,1978
30.353439,-97.610208,2007
30.37093,-97.733099,1970
30.361678,-97.528473,1976
30.374988,-97.819253,1984
30.278934,-97.696712,1960
30.221078,-97.971392,1994
30.406418,-97.694522,1984
30.282837,-97.784688,1981
30.356733,-97.526664,2014
30.235772,-97.886873,1972
30.371742,-97.770702,2001
30.128669,-97.735889,1952
30.170152,-97.873738,2001
30.187326,-97.77871,1964
30.451769,-97.622505,1989
30.340977,-97.784669,1990
30.297103,-97.780169,2016
30.368427,-97.905367,2005
30.062344,-97.703827,2008
30.298066,-97.764757,1946
30.442896,-97.662592,1977
30.507537,-97.739925,1984
30.40195,-97.917203,2002
30.369523,-97.922543,2002
30.21697,-97.793946,1968
30.367703,-97.699063,1971
30.433131,-97.782827,1992
30.442875,-97.659359,2002
30.476288,-97.575459,2006
30.184262,-97.901936,1999
30.43395,-97.7857,1987
30.141211,-97.78001,2003
30.238235,-97.580433,2015
30.186902,-97.77884,1960
30.329456,-97.68395,1974
30.488297,-97.844179,2000
30.332145,-97.875996,1977
30.454043,-97.796273,1975
30.50872,-97.891408,1998
30.207686,-97.876359,1999
30.206828,-97.633101,1970
30.506023,-97.634807,2008
30.269331,-97.686076,1961
30.36964,-97.926823,2007
30.50589,-97.886988,2014
30.29485,-97.71029,1951
30.381097,-97.853947,1992
30.337386,-97.708787,1957
30.202336,-97.843126,1982
30.286659,-98.028096,2014
30.491319,-97.840468,1996
30.160161,-97.498437,1970
30.185385,-97.775936,1950
30.420317,-97.923329,1961
30.389823,-97.70081,1981
30.523881,-97.758907,2012
30.2019,-97.83351,1994
30.130706,-97.780047,2001
30.30206,-97.672906,1958
30.305974,-97.924322,1998
30.237705,-97.927002,1969
30.478949,-97.566874,2006
30.439356,-97.805774,1974
30.21845,-97.778044,1959
30.235725,-97.584401,1999
30.105299,-97.856989,2000
30.378289,-97.9581,2004
30.369968,-97.686233,1982
30.221128,-97.928844,1974
30.374986,-97.709441,1973
30.362556,-97.836118,1998
30.267208,-97.791425,1987
30.413941,-97.933222,1996
30.29699,-97.744,1900
30.065061,-97.736528,2001
30.515488,-97.852471,1999
30.20341,-97.783242,1971
30.382169,-97.791126,1999
30.243526,-97.907628,1975
30.321942,-97.716803,1953
30.4281,-97.7348,1971
30.080243,-97.839873,2000
30.39605,-97.532716,1987
30.469934,-97.827073,1994
30.428724,-97.716787,1997
30.260876,-97.799783,1983
30.326517,-97.823325,1994
30.198209,-97.800491,1982
30.396917,-97.527609,2001
30.123153,-97.626628,1991
30.419607,-97.782376,1980
30.471951,-97.626402,2000
30.136014,-97.578784,1940
30.45271,-97.547719,2012
30.361058,-97.99961,2001
30.361132,-97.702544,1964
30.084558,-97.60648,2013
30.461252,-97.804554,1982
30.504572,-97.745914,1987
30.131804,-97.828948,1984
30.507934,-97.737031,1995
30.275833,-97.717132,1930
30.430541,-97.906486,1968
30.549874,-97.752322,1996
30.318825,-97.73279,1948
30.092814,-97.530656,1995
30.466334,-97.935335,1996
30.294828,-97.830106,1970
30.383725,-97.754663,1973
30.095956,-97.860157,2012
30.463915,-97.800141,2007
30.276631,-97.476579,1998
30.403567,-97.464806,2005
30.390072,-97.760201,1984
30.263282,-97.68628,1976
30.460008,-97.683398,1997
30.241409,-97.899165,2005
30.420348,-97.737158,1969
30.363943,-97.968019,2003
30.420353,-97.919737,1966
30.433595,-97.636852,2000
30.200677,-97.692219,2007
30.236577,-97.88691,1972
30.341779,-97.523606,2009
30.072929,-97.81702,2008
30.42613,-97.610685,1984
30.354524,-97.545424,2004
30.173681,-97.954425,1995
30.310855,-97.883557,2001
30.296717,-97.781349,1963
30.263163,-97.844229,2007
30.1169,-97.867179,1983
30.437828,-97.68437,1985
30.298209,-97.776857,1949
30.176185,-97.843691,1985
30.213573,-97.788632,1972
30.136237,-97.714938,1988
30.311782,-97.862932,1998
30.433783,-97.706126,2005
30.264158,-97.806484,1979
30.402441,-97.56157,1904
30.204692,-97.850095,1986
30.472995,-97.639908,1999
30.414995,-97.740027,1972
30.405928,-97.740086,1972
30.307655,-97.795494,2006
30.3439,-98.0053,2016
30.307118,-97.852949,1993
30.370656,-97.863481,1998
30.145794,-97.667119,1995
30.081377,-97.600678,2014
30.531637,-97.67744,1997
30.48072,-97.576894,2003
30.367968,-97.929068,2000
30.399712,-97.774635,1993
29.995366,-97.807156,2007
30.269502,-97.686119,1963
30.238286,-97.903014,2005
30.267247,-97.881258,2018
30.030204,-97.78013,2015
30.337684,-97.761013,1958
30.366497,-97.862971,1993
30.068895,-97.67003,1984
30.107582,-97.618783,1980
30.365211,-97.781792,1985
30.449048,-97.574771,1898
30.4145,-97.6443,
30.205897,-97.793162,1977
30.428045,-97.618248,2006
30.435451,-97.908692,2001
30.543377,-97.699594,2005
30.312273,-97.681631,2012
30.472585,-97.63649,1999
30.214401,-97.842566,1998
30.188148,-97.557621,1980
30.198274,-97.832218,1980
30.190469,-97.932278,1975
30.302314,-97.835567,1993
30.365848,-97.991936,1981
30.294384,-97.88544,1991
30.130409,-97.742493,1990
30.284212,-97.936546,1998
30.43641,-97.821562,1992
30.412389,-97.9225,2002
30.181506,-97.753312,1973
30.345578,-97.754903,1980
30.181658,-97.835991,1995
30.221031,-97.87502,1994
30.038431,-97.89399,
30.173365,-97.745642,1982
30.296627,-97.846679,1965
30.462673,-97.77304,1991
30.406121,-97.679081,1978
30.392446,-97.805512,1997
30.247792,-97.872767,2005
30.456398,-97.62719,2006
30.226895,-97.865672,1997
30.034443,-97.705252,1995
30.42209,-97.76062,1983
30.32874,-97.765213,1955
30.375226,-97.955213,2006
30.536817,-97.672209,1986
30.151819,-97.744763,2013
30.220496,-97.784232,1967
30.379093,-97.975615,1995
30.449812,-97.843718,2004
30.400664,-97.769659,1996
30.201219,-97.553291,1970
30.168246,-97.852488,1988
30.373959,-97.561978,1996
30.248094,-97.748623,1920
30.435097,-97.631203,1994
30.207395,-97.851182,1985
30.489417,-97.843028,1999
30.203649,-97.931003,1998
30.184056,-97.893095,1995
30.296466,-97.679688,1963
30.333343,-97.79356,2013
30.36026,-97.85187,1988
30.428648,-97.660177,2009
30.480321,-97.899316,2010
30.414494,-97.685812,1993
30.188802,-97.561021,1979
30.300464,-97.715034,1983
30.344659,-97.694319,1972
30.367058,-97.734366,1962
30.262277,-97.686764,1975
30.526579,-97.612364,1979
30.249218,-97.823918,1996
30.29714,-97.866373,2001
30.356398,-97.900592,2003
30.412861,-97.636133,2016
30.465917,-97.834424,1993
30.256248,-97.670248,2016
30.307994,-97.864829,1984
30.369585,-97.670901,2000
30.478328,-97.578845,1999
30.310498,-97.670523,1972
30.19714,-97.756577,1971
30.411824,-97.742777,1973
30.190613,-97.932987,1993
30.150163,-97.857566,2005
30.483858,-97.856908,2005
30.272843,-97.863206,1999
30.200973,-97.9222,1999
30.171091,-97.759537,2013
30.510046,-97.754202,2006
30.508266,-97.732647,1991
30.499102,-97.912577,1986
30.253452,-97.834108,1996
30.354304,-97.986204,2000
30.451751,-97.649634,1978
30.210009,-97.779321,1965
30.430246,-97.773271,1975
30.378095,-97.99999,1980
30.321611,-97.851049,1999
30.398478,-97.649616,1999
30.371971,-97.746194,1977
30.120663,-97.813065,1973
30.290569,-97.704623,2007
30.318424,-97.967672,2012
30.45266,-97.79301,1971
30.308103,-97.756219,1949
30.372729,-97.91551,1988
30.410305,-97.543918,1981
30.28264,-97.769191,1950
30.175492,-97.686048,1954
30.20361,-97.801113,1970
30.356165,-97.677979,1981
30.303792,-97.86416,1983
30.291475,-97.640086,1984
30.305846,-97.836585,1992
30.452626,-97.856792,2007
30.502669,-97.574289,2000
30.426958,-97.806247,2001
30.336137,-97.645569,2007
30.216599,-97.481438,1984
30.196134,-97.920606,2008
30.302936,-97.719893,1930
30.322669,-97.995158,2011
30.379217,-97.752673,1980
30.221794,-97.847789,1976
30.511998,-97.900263,1999
30.326753,-97.871961,2006
30.119363,-97.725753,2009
30.509055,-97.887321,2002
30.500738,-97.909837,1999
30.428093,-97.619977,2003
30.4113,-97.736734,1973
30.262155,-97.811639,2007
30.156187,-97.865792,1985
30.434366,-97.657448,2018
30.335173,-97.763369,1956
30.285497,-97.745112,1902
30.223417,-97.9098,1967
30.299659,-97.776465,1939
30.353711,-97.859273,1964
30.323346,-97.746837,1951
30.293454,-97.795762,1996
30.215591,-97.868551,1987
30.170251,-97.812457,1962
30.11494,-97.859097,
30.532646,-97.856167,2002
30.317995,-97.791453,1981
30.156627,-97.80348,2009
30.319347,-97.840008,2018
30.181789,-97.861869,1993
30.197615,-97.753545,1993
30.172476,-97.482062,2005
30.293131,-97.735512,1920
30.378238,-97.82296,1990
30.376111,-97.668403,1983
30.268719,-97.697278,1953
30.444947,-97.819924,1997
30.333244,-97.82628,1986
30.372267,-97.717638,1982
30.442967,-97.612207,1985
30.443961,-97.818569,1976
30.23755,-97.996479,1982
30.235826,-97.767649,1956
30.523481,-97.713334,1985
30.366513,-97.978539,1993
30.391543,-97.882402,1977
30.186875,-97.895256,1995
30.330898,-97.563299,2002
30.056488,-97.71546,1984
30.308953,-97.790959,2003
30.066603,-97.7289,1980
30.210162,-97.815866,1980
30.466491,-97.635463,1996
30.484809,-97.74253,1999
30.284259,-97.828237,1980
30.178219,-97.919536,2010
30.465691,-97.639985,1999
30.364544,-97.766391,1966
30.296807,-97.71384,1948
30.34657,-97.726691,1952
30.389353,-97.804453,2000
30.175768,-97.849302,2009
30.293214,-97.726107,1948
30.261199,-97.80081,1984
30.12604,-97.596493,1997
30.474448,-97.537348,1998
30.114409,-97.885079,1987
30.303493,-97.64479,1977
30.407862,-97.955464,1978
30.379791,-97.517198,1995
30.214778,-97.522097,1977
30.244785,-97.891749,1980
30.090353,-97.888872,1986
30.442079,-97.621438,1911
30.373785,-97.748065,1976
30.328947,-97.741744,1946
30.255481,-97.757128,1939
30.432858,-97.663041,2013
30.318777,-97.810029,2000
30.432208,-97.718769,1979
30.524177,-97.731709,1990
30.256536,-97.780174,1969
30.289085,-97.804361,2009
30.197396,-97.832736,2011
30.211006,-97.888248,1995
30.361486,-97.549505,2006
30.179235,-97.920002,2011
30.217119,-97.92732,1972
30.297417,-97.864418,1998
30.420301,-97.65823,1998
30.194915,-97.743403,1983
30.154506,-97.831746,1999
30.104918,-97.513679,1973
30.335369,-97.749065,1953
30.135089,-97.676643,1972
30.282728,-97.881937,1984
30.231282,-97.695368,2005
30.155868,-97.813348,1987
30.223365,-97.849036,2001
30.280567,-97.801488,1963
30.356782,-97.678031,1981
30.527105,-97.680458,1980
30.115697,-97.91072,1985
30.381226,-97.681553,1961
30.131077,-97.594195,2013
30.163977,-97.870419,1992
30.274203,-97.808813,1974
30.256265,-97.775086,1955
30.354278,-97.84487,1990
30.320514,-97.524742,2010
30.182703,-97.891276,1994
30.381647,-97.661039,1983
30.495707,-97.778884,2004
30.293498,-97.774435,1939
30.30375,-97.820696,1996
30.057339,-97.821451,1986
30.316309,-97.720598,1939
30.280129,-97.452412,1985
30.440325,-97.533565,2002
30.34103,-97.46931,1997
30.327676,-97.732471,1937
30.448001,-97.777746,1988
30.418878,-97.920879,1992
30.489386,-97.90829,1983
30.421313,-97.657155,1998
30.402135,-97.93144,2013
30.323657,-97.797662,1984
30.377882,-97.934427,2007
30.403914,-97.763459,1993
30.104245,-97.602922,2009
30.353986,-97.712204,1969
30.204549,-97.794031,1974
30.158388,-97.648548,1996
30.173573,-97.813265,1964
30.249919,-97.795605,1975
30.412362,-97.742934,1973
30.306061,-97.879231,1999
30.190937,-97.736549,1998
30.451061,-97.797086,1982
30.30371,-97.783794,2001
30.229252,-97.747165,1973
30.488441,-97.84823,1999
30.432199,-97.623583,1996
30.421008,-97.78444,1975
30.545773,-97.756351,2000
30.172144,-97.833404,1967
30.189582,-97.89745,2002
30.367706,-97.665317,1979
30.236341,-97.761601,1946
30.318895,-97.534212,2002
30.385355,-97.965763,2009
30.37507,-97.669596,1981
30.245912,-98.024304,
30.218865,-97.783759,1971
30.330266,-97.740588,1946
30.378163,-97.821259,1996
30.13803,-97.790244,1974
30.463146,-97.650273,1995
30.140773,-97.750342,1996
30.249422,-97.826169,1975
30.285464,-97.932806,1997
30.152978,-97.867778,1992
30.238186,-97.936112,1977
30.30536,-97.679076,1971
30.317335,-97.96556,2010
30.20225,-97.801872,1972
30.192419,-97.874136,1998
30.496141,-97.744537,2000
30.386776,-97.999087,2018
30.476236,-97.625453,2013
30.383336,-97.889329,1999
30.412037,-97.934919,2000
30.275923,-97.684448,1930
30.298849,-97.713571,1947
30.125564,-97.729077,1992
30.064431,-97.679598,2006
30.247055,-97.778686,1940
30.385043,-97.989483,1972
30.243581,-97.551996,1984
30.171915,-97.812056,1962
30.382028,-97.710711,1978
30.449973,-97.618205,1984
30.192081,-97.702449,1968
30.233607,-97.933453,1971
30.459863,-97.638807,1995
30.493218,-97.836671,1989
30.365912,-97.523846,2013
30.136469,-97.897909,2001
30.500225,-97.755695,2013
30.493209,-97.829137,1996
30.118554,-97.73104,1971
30.353543,-97.646642,1972
30.238022,-97.762922,1918
30.438219,-97.678607,1985
30.366095,-97.523131,2014
30.2207,-97.798999,1967
30.160165,-97.77863,2004
30.415941,-97.940468,1983
30.339712,-97.917029,2011
30.264079,-97.629441,1980
30.42525,-97.859774,2001
30.105598,-97.719361,1971
30.460601,-97.686283,1995
30.176903,-97.91908,2011
30.151064,-97.819629,1977
30.27322,-97.687234,1969
30.474341,-97.634082,1999
30.241456,-97.772766,1982
30.195526,-97.804726,1953
30.334049,-97.78072,1995
30.439423,-97.658596,2002
30.314427,-97.789307,1965
30.224844,-97.785602,1942
30.201224,-97.87355,2005
30.188645,-97.881524,2000
30.461752,-97.5821,2011
30.203015,-97.687856,1980
30.498969,-97.84088,2003
30.428914,-97.609194,1983
30.314203,-97.743832,1939
30.344413,-97.981733,1990
30.331385,-97.712583,1964
30.492474,-97.849191,2002
30.337861,-97.7516,1958
30.375735,-97.800356,1989
30.45324,-97.649892,1999
30.181324,-97.795818,1979
30.231769,-97.937127,1995
30.478449,-97.583909,2011
30.227399,-97.838538,1982
30.071638,-97.818555,2010
30.379197,-97.746802,1967
30.268412,-97.672939,1959
30.347264,-97.958829,2000
30.472562,-97.637429,2001
30.47994,-97.566927,2007
30.471586,-97.643715,2000
30.331056,-97.6933,1984
30.337815,-97.794071,1998
30.06566,-97.676426,1972
30.177198,-97.768923,1986
30.458626,-97.788833,1984
30.222469,-97.854463,1983
30.187823,-97.867769,1999
30.225993,-97.86708,1995
30.336863,-97.953153,2007
30.310568,-97.834182,1983
30.508592,-97.797786,2011
30.381242,-97.700613,1976
30.294457,-97.513544,1950
30.223919,-97.522191,1966
30.393292,-97.889034,1963
30.321722,-97.861641,2004
30.002213,-97.805342,1978
30.266085,-97.841564,2005
30.445203,-97.77468,1998
30.14943,-97.828238,2005
30.157354,-97.849141,2001
30.510172,-97.608764,1998
30.2907,-97.966655,2005
30.251336,-97.910402,1990
30.249389,-97.757876,1938
30.195372,-97.748649,1975
30.33977,-97.814112,1980
30.295172,-97.895103,1987
30.348565,-97.692168,1964
30.291645,-97.720654,1936
30.281419,-97.877989,1984
30.273864,-97.761712,1981
30.2011,-97.846609,1987
30.19938,-97.811241,1984
30.31686,-97.782368,2000
30.500922,-97.707778,1994
30.446132,-97.622694,1996
30.266371,-97.573329,1994
30.295889,-97.803625,1991
30.143477,-97.967509,1993
30.207213,-97.642173,1985
30.378766,-97.706807,1974
30.515579,-97.594827,2001
30.521454,-97.878826,1996
30.421621,-97.753923,1971
30.213359,-97.884865,1995
30.306197,-97.849099,1997
30.25569,-97.75555,1940
30.288692,-97.821005,1981
30.457768,-97.817388,1980
30.298901,-97.729279,1919
30.390611,-97.962834,1978
30.469399,-97.828913,1996
30.306459,-97.776099,1984
30.361785,-97.784934,1982
30.286824,-97.838379,1990
30.371317,-97.973916,1984
30.309685,-97.655914,1974
30.156292,-97.855336,2000
30.381497,-97.708791,1978
30.369691,-97.819873,1996
30.11947,-97.823176,1973
30.274038,-97.779421,2002
30.490058,-97.920128,1955
30.204389,-97.506244,2007
30.308518,-97.833648,1984
30.359393,-97.993645,1975
30.508917,-97.890741,1983
30.464451,-97.684217,1998
30.313836,-97.515506,1965
30.170779,-97.638008,
30.199713,-97.959795,1978
30.343106,-97.929955,2002
30.158133,-97.868976,1993
30.09191,-97.733908,1920
30.166642,-97.856852,1983
30.50165,-97.770344,2003
30.350826,-97.984194,2000
30.301843,-97.926393,1997
30.20684,-97.79082,1963
30.415448,-97.741586,1972
30.406066,-97.757515,1996
30.427089,-97.930084,2010
30.453188,-97.64579,1983
30.167591,-97.613295,2013
30.363973,-97.814513,1986
30.424557,-97.761203,1973
30.14924,-97.813176,1988
30.246785,-97.992289,1993
30.434681,-97.913405,1970
30.227979,-97.868386,1994
30.33094,-97.95814,2007
30.146196,-97.587118,1969
30.322742,-97.857012,2011
30.440948,-97.825906,1991
30.301759,-97.641622,1984
30.355398,-97.698401,1963
30.150073,-97.631651,
30.40612,-97.765306,1996
30.512881,-97.746793,1996
30.217776,-97.907593,1979
30.459127,-97.763021,1986
30.413566,-97.62882,1985
30.246106,-97.745346,1950
30.232676,-97.637434,1972
30.332618,-97.729358,1949
30.360634,-97.946269,2000
30.321985,-97.988309,2010
30.334223,-97.795919,1999
30.31754,-97.899827,2006
30.214965,-97.773405,1977
30.49005,-97.608177,2006
30.363191,-97.861184,2005
30.159086,-97.853021,1989
30.368204,-97.924121,2009
30.184758,-97.51936,1990
30.471587,-97.553549,2012
30.290543,-97.714081,1947
30.175317,-97.923712,2016
30.240464,-97.475215,1997
30.479998,-97.825537,1997
30.410883,-97.917055,1966
30.306306,-97.506876,1998
30.413209,-97.742418,1974
30.553679,-97.81355,1984
30.20049,-97.811727,1997
30.298423,-97.882221,1992
30.006697,-97.828367,1998
30.4611,-97.782134,1982
30.362625,-97.837699,1999
30.210727,-97.840621,1980
30.312469,-97.896669,1999
30.13264,-97.567909,2005
30.334893,-97.751762,1958
30.481565,-97.554485,1996
30.508764,-97.730874,1991
30.355859,-97.64535,2006
30.334641,-97.953283,2007
30.241779,-97.760597,1957
30.176936,-97.927001,2017
30.123274,-97.688709,1974
30.381631,-97.51659,1999
30.369614,-97.710762,1972
30.435255,-97.692912,1965
30.420741,-97.690825,1979
30.199548,-97.779674,1971
30.223444,-97.805089,1976
30.417627,-97.918887,1996
30.147283,-97.875301,1983
30.4433,-97.616324,1985
30.205464,-97.845253,1985
30.085443,-97.703842,1950
30.453919,-97.616406,1993
30.471379,-97.606484,2006
30.446021,-97.812585,1977
30.194849,-97.779226,1976
30.300644,-98.013925,2007
30.183476,-97.895241,1996
30.178383,-97.812842,1981
30.273229,-97.855522,1999
30.227423,-97.866747,1995
30.207971,-97.521749,1988
30.148773,-97.781081,1992
30.335221,-97.955289,2009
30.255054,-97.758141,1927
