,Offense Desc,Offense Category,Address,lat,lng,Severity
17445,BURGLARY OF VEHICLE           ,Theft,6814 VILLITA AVENIDA 78741,30.2316212,-97.6915901,3
17446,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,7701 RIALTO BLVD 78735,30.2528276,-97.8755051,4
17447,BURGLARY OF RESIDENCE         ,Burglary,4112 ROSEDALE AVE 78756,30.3120952,-97.745076,2
17448,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault,1100 E OLTORF ST 78704,30.236505,-97.745043,4
17449,AUTO THEFT                    ,Auto Theft,4400 SHERINGHAM DR 78741,30.230037,-97.722531,3
17450,BURGLARY OF VEHICLE           ,Theft,500 SABINE ST 78701,30.2652668,-97.7365336,3
17451,BURG NON RESIDENCE SHEDS      ,Burglary,3600 S LAMAR BLVD 78704,30.2393355,-97.7887809,2
17452,BURGLARY NON RESIDENCE        ,Burglary,3200 RED RIVER ST 78705,30.2915147,-97.7274074,2
17453,BURGLARY OF RESIDENCE         ,Burglary,6118 FAIRWAY ST 78741,30.2295189,-97.7024152,2
17454,BURGLARY NON RESIDENCE        ,Burglary,5510 N IH 35 SVRD SB 78751,30.3087469,-97.7109392,2
17455,BURGLARY OF RESIDENCE         ,Burglary,1800 E STASSNEY LN 78744,30.1975261,-97.7608242,2
17456,THEFT OF METAL                ,Theft,5205 CANELLA DR 78744,30.1726628,-97.7529384,1
17457,THEFT                         ,Theft,2326 S CONGRESS AVE 78704,30.2394904,-97.7533629,1
17458,ROBBERY BY ASSAULT            ,Robbery,1912 VALLEY HILL CIR 78741,30.2355218,-97.7318466,5
17459,BURGLARY NON RESIDENCE        ,Burglary,6509 S 1ST ST 78745,30.198778,-97.7855979,2
17460,AGG ASSAULT                   ,Agg Assault,FORT VIEW RD / MANCHACA RD 78704,30.231007,-97.7876606,4
17461,THEFT BY SHOPLIFTING          ,Theft,1801 E 51ST ST 78723,30.3016498,-97.6989672,1
17462,THEFT                         ,Theft,4806 SCARSDALE DR 78744,30.2006711,-97.7438558,1
17463,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,5909 BOLM RD 78721,30.2557074,-97.6861409,4
17464,BURGLARY OF RESIDENCE         ,Burglary,6107 REICHER DR 78723,30.3058885,-97.673993,2
17465,THEFT                         ,Theft,9705 BURNET RD 78758,30.3805707,-97.7236145,1
17466,BURGLARY OF RESIDENCE         ,Burglary,4705 MOLERA DR 78749,30.2081855,-97.8546668,2
17467,THEFT                         ,Theft,13609 N IH 35 SVRD NB 78753,30.419794,-97.670222,1
17468,AGG ASSAULT                   ,Agg Assault,2204 1/2 E 2ND ST 78702,30.257211,-97.719565,4
17469,BURGLARY OF RESIDENCE         ,Burglary,2209 YELLOW JACKET LN 78741,30.2185575,-97.6973577,2
17470,BURGLARY OF RESIDENCE         ,Burglary,10900 MEADGREEN CT 78758,30.3819238,-97.6964247,2
17471,AUTO THEFT                    ,Auto Theft,11119 ALTERRA PKWY 78758,30.3967308,-97.7203696,3
17472,THEFT                         ,Theft,2800 S IH 35 SVRD SB 78704,30.2289595,-97.7452447,1
17473,THEFT BY SHOPLIFTING          ,Theft,1030 NORWOOD PARK BLVD 78753,30.3393609,-97.6908244,1
17474,BURGLARY OF RESIDENCE         ,Burglary,1401 E RUNDBERG LN 78753,30.3490239,-97.6799584,2
17475,THEFT                         ,Theft,2211 WILLIAM BARTON DR 78746,30.2642529,-97.7724518,1
17476,BURGLARY NON RESIDENCE        ,Burglary,504 W OLTORF ST 78704,30.2416674,-97.7582018,2
17477,THEFT                         ,Theft,5801 AINEZ DR 78744,30.1877072,-97.7382205,1
17478,THEFT BY SHOPLIFTING          ,Theft,2901 S CAPITAL OF TEXAS HWY NB 78746,30.2573391,-97.8071883,1
17479,THEFT                         ,Theft,3401 W PARMER LN 78727,30.4224702,-97.709552,1
17480,THEFT BY SHOPLIFTING          ,Theft,6500 SPRINGDALE RD 78723,30.3082059,-97.6699866,1
17481,AGG ASSAULT                   ,Agg Assault,2326 BITTER CREEK DR 78744,30.1827735,-97.7585414,4
17482,AGG ASSAULT                   ,Agg Assault,1400 CORONADO HILLS DR 78752,30.3289953,-97.6902816,4
17483,AGG ASSAULT                   ,Agg Assault,7247 CAMERON RD 78752,30.3275477,-97.6909539,4
17484,THEFT                         ,Theft,801 RIO GRANDE ST 78701,30.2719508,-97.7484151,1
17485,THEFT BY SHOPLIFTING          ,Theft,7112 ED BLUESTEIN BLVD SVRD SB 78723,30.3133105,-97.6642215,1
17486,BURG NON RESIDENCE SHEDS      ,Burglary,7 MADRONA DR 78744,30.21927,-97.6852383,2
17487,THEFT BY SHOPLIFTING          ,Theft,9500 S IH 35 SB 78748,30.162851,-97.791557,1
17488,BURGLARY OF RESIDENCE         ,Burglary,723 SPRINGDALE RD 78702,30.2568449,-97.7008886,2
17489,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault,1030 NORWOOD PARK BLVD 78753,30.3393609,-97.6908244,4
17490,THEFT OF LICENSE PLATE        ,Theft,2027 S LAMAR BLVD 78704,30.2482149,-97.7686448,1
17491,BURGLARY OF VEHICLE           ,Theft,7612 BARKDALE CT 78744,30.1727848,-97.7628198,3
17492,BURGLARY OF VEHICLE           ,Theft,11915 STONEHOLLOW DR 78758,30.4005124,-97.7069825,3
17493,THEFT FROM AUTO               ,Theft,9703 CARSON CREEK BLVD 78617,30.2227406,-97.6657685,1
17494,BURGLARY OF VEHICLE           ,Theft,4608 GONZALES ST 78702,30.2567803,-97.7000827,3
17495,THEFT                         ,Theft,5718 MC CARTY LN 78749,30.2325391,-97.8564095,1
17496,THEFT                         ,Theft,FM 969 RD / CRAIGWOOD DR 78724,30.2632695,-97.6219409,1
17497,THEFT OF AUTO PARTS           ,Theft,4201 MONTEREY OAKS BLVD 78749,30.2281914,-97.8342828,1
17498,DEADLY CONDUCT                ,Agg Assault,13355 N US 183 HWY SVRD NB 78729,30.4480495,-97.7848862,4
17499,THEFT                         ,Theft,2118 BRACKENRIDGE ST 78704,30.2415327,-97.7506465,1
17500,THEFT OF METAL                ,Theft,620 E ST JOHNS AVE 78752,30.3333314,-97.7049886,1
17501,THEFT                         ,Theft,6020 DILLARD CIR 78752,30.326921,-97.71795,1
17502,BURGLARY OF VEHICLE           ,Theft,8818 MOUNTAIN PATH CIR 78759,30.3866803,-97.7566737,3
17503,THEFT                         ,Theft,2202 BLALOCK DR 78758,30.415532,-97.699511,1
17504,THEFT                         ,Theft,1601 OHLEN RD 78758,30.36375,-97.7143031,1
17505,THEFT OF BICYCLE              ,Theft,4714 S CONGRESS AVE 78745,30.21447,-97.7699821,1
17506,THEFT                         ,Theft,5301 DUVAL RD 78759,30.4178903,-97.7436217,1
17507,THEFT                         ,Theft,3205 WARREN ST 78703,30.311455,-97.768312,1
17508,THEFT BY SHOPLIFTING          ,Theft,10107 RESEARCH BLVD SVRD NB 78759,30.3927847,-97.7439653,1
17509,THEFT BY SHOPLIFTING          ,Theft,10107 RESEARCH BLVD SVRD NB 78759,30.3927847,-97.7439653,1
17510,THEFT OF LICENSE PLATE        ,Theft,3220 DUVAL RD 78759,30.4115579,-97.7158004,1
17511,THEFT                         ,Theft,501 E STASSNEY LN 78745,30.2020864,-97.7716601,1
17512,THEFT BY SHOPLIFTING          ,Theft,9500 S IH 35 SVRD SB 78748,30.164043,-97.7935432,1
17513,THEFT                         ,Theft,9316 N LAMAR BLVD 78758,30.3630699,-97.6981719,1
17514,BURGLARY OF VEHICLE           ,Theft,THAXTON RD / ALUM ROCK DR 78747,30.1550116,-97.7360458,3
17515,BURGLARY OF VEHICLE           ,Theft,3401 S LAMAR BLVD 78704,30.2405598,-97.7860636,3
17516,THEFT OF LICENSE PLATE        ,Theft,1601 S MOPAC EXPY NB 78746,30.2599616,-97.7915946,1
17517,BURGLARY OF VEHICLE           ,Theft,1221 ALGARITA AVE 78704,30.236738,-97.7419673,3
17518,THEFT                         ,Theft,12250 RESEARCH BLVD SVRD SB 78759,30.4256396,-97.7564402,1
17519,BURGLARY OF VEHICLE           ,Theft,1114 NORTHWESTERN AVE 78702,30.2680036,-97.7158091,3
17520,BURGLARY OF VEHICLE           ,Theft,7430 BURNET RD 78757,30.350427,-97.7348593,3
17521,THEFT                         ,Theft,5210 MANOR RD 78723,30.2998696,-97.6865013,1
17522,THEFT BY SHOPLIFTING          ,Theft,6518 ED BLUESTEIN BLVD NB 78724,30.3034152,-97.661966,1
17523,THEFT                         ,Theft,10800 RESEARCH BLVD SVRD NB 78759,30.4001203,-97.7469752,1
17524,THEFT                         ,Theft,1012 ROMERIA DR 78757,30.3316784,-97.7264155,1
17525,THEFT                         ,Theft,422 E 6TH ST 78701,30.2670286,-97.7383814,1
17526,BURGLARY NON RESIDENCE        ,Burglary,3901 SPICEWOOD SPRINGS RD EB 78731,30.3658059,-97.7506252,2
17527,BURGLARY NON RESIDENCE        ,Burglary,1211 E CESAR CHAVEZ ST 78702,30.2594026,-97.7317617,2
17528,BURGLARY OF VEHICLE           ,Theft,W 7TH ST / NUECES ST 78701,30.270578,-97.7481071,3
17529,RAPE                          ,Rape,,37.2256055,-95.7162018,6
17530,THEFT BY SHOPLIFTING          ,Theft,9307 N LAMAR BLVD 78753,30.3619593,-97.6969495,1
17531,AUTO THEFT                    ,Auto Theft,919 E KOENIG LN SVRD EB 78751,30.3203348,-97.7087592,3
17532,BURGLARY OF VEHICLE           ,Theft,4600 W GUADALUPE ST 78751,30.3146459,-97.7326726,3
17533,BURGLARY NON RESIDENCE        ,Burglary,7234 E US 290 HWY SVRD WB 78752,30.323007,-97.699048,2
17534,BURGLARY OF RESIDENCE         ,Burglary,1401 MEANDER DR 78721,30.2787612,-97.6800879,2
17535,BURGLARY NON RESIDENCE        ,Burglary,5717 S IH 35 SVRD NB 78744,30.1966997,-97.7633643,2
17536,AGG ASSAULT                   ,Agg Assault,2751 E SH 71 WB 78617,30.2108776,-97.6527583,4
17537,BURGLARY NON RESIDENCE        ,Burglary,1601 W 38TH ST 78731,30.3086982,-97.7504555,2
17538,BURGLARY NON RESIDENCE        ,Burglary,1401 S PLEASANT VALLEY RD 78741,30.2394802,-97.7182908,2
17539,BURGLARY OF RESIDENCE         ,Burglary,6500 CHAMPION GRANDVIEW WAY 78750,30.3668654,-97.7930294,2
17540,BURGLARY OF RESIDENCE         ,Burglary,1316 MC KIE DR 78752,30.3299518,-97.6910082,2
17541,BURGLARY OF RESIDENCE         ,Burglary,10700 LANSHIRE DR 78758,30.3847336,-97.7079614,2
17542,BURGLARY OF RESIDENCE         ,Burglary,1022 BRIARGATE DR 78753,30.4042785,-97.6511023,2
17543,THEFT                         ,Theft,501 E 8TH ST 78701,30.2682422,-97.737172,1
17544,BURGLARY NON RESIDENCE        ,Burglary,1315 W 6TH ST 78703,30.2735415,-97.7599846,2
17545,THEFT                         ,Theft,850 E RUNDBERG LN 78753,30.3570957,-97.6856502,1
17546,ROBBERY BY ASSAULT            ,Robbery,600 W BEN WHITE BLVD EB 78745,30.2270127,-97.7695294,5
17547,THEFT                         ,Theft,7501 SHADOWRIDGE RUN 78749,30.227594,-97.8740366,1
17548,THEFT BY SHOPLIFTING          ,Theft,1030 NORWOOD PARK BLVD 78753,30.3393609,-97.6908244,1
17549,BURGLARY NON RESIDENCE        ,Burglary,8101 N LAMAR BLVD NB 78753,30.3494579,-97.7102153,2
17550,BURGLARY OF VEHICLE           ,Theft,4417 E ST ELMO RD 78744,30.2060775,-97.7395696,3
17551,AUTO THEFT                    ,Auto Theft,9500 DESSAU RD 78753,30.3524966,-97.6758797,3
17552,AGG ASSAULT                   ,Agg Assault,4922 NUCKOLS CROSSING RD 78744,30.196312,-97.738292,4
17553,AUTO THEFT                    ,Auto Theft,11923 SUNHILLOW BND 78758,30.398787,-97.7018535,3
17554,BURGLARY NON RESIDENCE        ,Burglary,5401 BURNET RD 78756,30.3285298,-97.7395272,2
17555,THEFT                         ,Theft,309 E GRADY DR 78753,30.3725067,-97.6830666,1
17556,BURGLARY NON RESIDENCE        ,Burglary,6200 REICHER DR 78723,30.3072045,-97.6736963,2
17557,THEFT BY SHOPLIFTING          ,Theft,9616 N LAMAR BLVD 78758,30.3662615,-97.6964064,1
17558,AUTO THEFT                    ,Auto Theft,9811 S IH 35 SVRD NB 78744,30.1575948,-97.7886595,3
17559,BURGLARY OF RESIDENCE         ,Burglary,11609 PRAIRIE HEN LN 78758,30.3927712,-97.7014293,2
17560,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape,,37.2256055,-95.7162018,6
17561,THEFT BY SHOPLIFTING          ,Theft,11200 LAKELINE MALL DR 78613,30.4703854,-97.806965,1
17562,BURGLARY OF VEHICLE           ,Theft,1011 W 5TH ST 78703,30.2702221,-97.7551668,3
17563,AGG ASSAULT                   ,Agg Assault,2200 S PLEASANT VALLEY RD 78741,30.2316954,-97.7263888,4
17564,BURGLARY OF VEHICLE           ,Theft,1230 E 38TH HALF ST 78722,30.2942296,-97.7169728,3
17565,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,4812 EASTDALE DR 78723,30.2877216,-97.669923,4
17566,AGG ASSAULT                   ,Agg Assault,12989 N US 183 HWY SVRD NB 78729,30.4386126,-97.7762751,4
17567,THEFT FROM PERSON             ,Theft,3900 S MOPAC EXPY SVRD SB 78746,30.2006941,-97.8669876,1
17568,BURGLARY OF VEHICLE           ,Theft,300 S CONGRESS AVE 78704,30.2585749,-97.7468903,3
17569,AGG ROBBERY/DEADLY WEAPON     ,Robbery,4404 E OLTORF ST 78741,30.2271913,-97.7261839,5
17570,AGG ROBBERY/DEADLY WEAPON     ,Robbery,4500 E OLTORF ST 78741,30.2266409,-97.7245298,5
17571,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,41 WALLER ST 78702,30.2543268,-97.7350544,4
17572,AUTO THEFT                    ,Auto Theft,2707 S IH 35 SVRD NB 78741,30.2291643,-97.7427367,3
17573,THEFT FROM PERSON             ,Theft,3900 S MOPAC EXPY SVRD SB 78746,30.2006941,-97.8669876,1
17574,BURGLARY OF VEHICLE           ,Theft,7000 ARDATH ST 78757,30.3494026,-97.7403115,3
17575,AGG ASSAULT                   ,Agg Assault,S IH 35 SVRD SB / E STASSNEY LN 78745,30.2006202,-97.7642719,4
17576,BURGLARY OF RESIDENCE         ,Burglary,5203 BALCONES DR 78731,30.334011,-97.7593797,2
17577,AUTO THEFT                    ,Auto Theft,2201 NORTH SHIELDS DR 78727,30.4238162,-97.6941452,3
17578,BURGLARY OF VEHICLE           ,Theft,3207 BENBROOK DR 78757,30.3714644,-97.7355807,3
17579,BURGLARY OF VEHICLE           ,Theft,E 7TH ST / COMAL ST 78702,30.2639561,-97.7261077,3
17580,THEFT OF BICYCLE              ,Theft,801 E WILLIAM CANNON DR 78745,30.1899495,-97.7730544,1
17581,THEFT                         ,Theft,2527 BERKELEY AVE 78745,30.2086429,-97.8110692,1
17582,BURGLARY OF VEHICLE           ,Theft,810 E SLAUGHTER LN 78744,30.1599925,-97.7761596,3
17583,BURGLARY OF VEHICLE           ,Theft,6701 LAKEWOOD DR 78731,30.3669159,-97.7859609,3
17584,BURGLARY OF VEHICLE           ,Theft,200 W 31ST ST 78705,30.2956555,-97.7379063,3
17585,THEFT FROM BUILDING           ,Theft,1801 E 51ST ST 78723,30.3016498,-97.6989672,1
17586,BURGLARY OF VEHICLE           ,Theft,2410 E RIVERSIDE DR 78741,30.237046,-97.723303,3
17587,THEFT                         ,Theft,2424 S CONGRESS AVE 78704,30.2379302,-97.7551244,1
17588,THEFT                         ,Theft,118 KIMBLE LN 78742,30.2439176,-97.6857062,1
17589,THEFT BY SHOPLIFTING          ,Theft,1601 E ST ELMO RD 78744,30.2123684,-97.7527679,1
17590,THEFT                         ,Theft,9600 POINT VISTA PL 78753,30.3557604,-97.6770881,1
17591,BURGLARY OF VEHICLE           ,Theft,7622 N IH 35 SVRD SB 78752,30.3389542,-97.702056,3
17592,BURGLARY OF VEHICLE           ,Theft,4606 N IH 35 SVRD SB 78751,30.3087469,-97.7109392,3
17593,THEFT                         ,Theft,7010 W SH 71 78735,30.2357934,-97.8745077,1
17594,THEFT                         ,Theft,6105 TECHNI CENTER DR 78721,30.2757757,-97.668948,1
17595,BURGLARY OF VEHICLE           ,Theft,W JOHANNA ST / S CONGRESS AVE 78704,30.2442447,-97.751668,3
17596,THEFT                         ,Theft,6410 SOUTH MEADOWS BLVD 78745,30.1988531,-97.7843546,1
17597,THEFT                         ,Theft,9070 RESEARCH BLVD SVRD SB 78757,30.3726836,-97.7273292,1
17598,BURGLARY OF VEHICLE           ,Theft,1611 W 5TH ST 78703,30.2739251,-97.7644631,3
17599,BURGLARY OF VEHICLE           ,Theft,4700 E RIVERSIDE DR 78741,30.233125,-97.718251,3
17600,THEFT                         ,Theft,96 RAINEY ST 78701,30.2608129,-97.7382116,1
17601,BURGLARY OF VEHICLE           ,Theft,600 ROBERT T MARTINEZ JR ST 78702,30.261532,-97.718195,3
17602,THEFT                         ,Theft,6500 BRUSH COUNTRY RD 78749,30.2248841,-97.8417674,1
17603,THEFT                         ,Theft,4477 S LAMAR BLVD NB 78745,30.230075,-97.799004,1
17604,THEFT                         ,Theft,3755 S CAPITAL OF TEXAS HWY NB 78704,30.2431916,-97.8000041,1
17605,THEFT                         ,Theft,6200 S IH 35 SVRD SB 78745,30.1941882,-97.7691292,1
17606,THEFT                         ,Theft,84 N IH 35 SVRD SB 78701,30.2597665,-97.7376349,1
17607,BURGLARY OF VEHICLE           ,Theft,200 W 31ST ST 78705,30.2956555,-97.7379063,3
17608,BURGLARY OF VEHICLE           ,Theft,3504 SOUTHRIDGE DR 78704,30.2348358,-97.7789619,3
17609,THEFT                         ,Theft,2901 S CAPITAL OF TEXAS HWY NB 78746,30.2573391,-97.8071883,1
17610,BURGLARY OF VEHICLE           ,Theft,4510 W GUADALUPE ST 78751,30.3129244,-97.7332603,3
17611,BURGLARY NON RESIDENCE        ,Burglary,5608 AVENUE F 78751,30.3220081,-97.7192241,2
17612,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,4909 OLD CASTLE RD 78745,30.2088172,-97.7644419,4
17613,BURGLARY NON RESIDENCE        ,Burglary,9500 S IH 35 SVRD SB 78748,30.164043,-97.7935432,2
17614,BURGLARY OF VEHICLE           ,Theft,5306 DARLINGTON CV 78723,30.2989167,-97.6815719,3
17615,AGG ROBBERY/DEADLY WEAPON     ,Robbery,12151 N IH 35 SVRD NB 78753,30.394245,-97.6707073,5
17616,FORCED SODOMY                 ,Rape,,37.2256055,-95.7162018,6
17617,BURGLARY OF VEHICLE           ,Theft,8505 DALEVIEW DR 78757,30.3697814,-97.7352836,3
17618,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,2000 EATON LN 78723,30.3145121,-97.6865013,4
17619,THEFT                         ,Theft,9001 NORTHGATE BLVD 78758,30.368926,-97.716439,1
17620,AUTO THEFT                    ,Auto Theft,11612 FAST HORSE DR 78759,30.4135285,-97.7408003,3
17621,AUTO THEFT                    ,Auto Theft,7102 MOUNT CARRELL DR 78745,30.1957763,-97.7976468,3
17622,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,2700 S IH 35 SVRD SB 78704,30.2295983,-97.7446016,4
17623,BURGLARY OF VEHICLE           ,Theft,2701 CATALINA DR 78741,30.2240337,-97.7350317,3
17624,THEFT                         ,Theft,814 E RUNDBERG LN 78753,30.3578402,-97.6866285,1
17625,THEFT BY SHOPLIFTING          ,Theft,1197 HARGRAVE ST 78702,30.2755255,-97.7074948,1
17626,BURGLARY NON RESIDENCE        ,Burglary,3601 W WILLIAM CANNON DR 78749,30.2140152,-97.8317411,2
17627,BURGLARY NON RESIDENCE        ,Burglary,6008 BAYTHORNE DR 78747,30.1534293,-97.7537627,2
17628,AGG ASSAULT                   ,Agg Assault,1500 BLOCK BARTON SPRINGS RD 78704,30.2617914,-97.760102,4
17629,AGG ASSAULT                   ,Agg Assault,3628 MANCHACA RD 78704,30.23738,-97.785199,4
17630,AUTO THEFT                    ,Auto Theft,6306 E RIVERSIDE DR 78741,30.2251098,-97.7028926,3
17631,BURGLARY OF RESIDENCE         ,Burglary,1500 FARO DR 78741,30.2329844,-97.7141819,2
17632,THEFT BY SHOPLIFTING          ,Theft,3600 S IH 35 SVRD SB 78704,30.2221679,-97.7496818,1
17633,THEFT                         ,Theft,710 E BEN WHITE BLVD SVRD WB 78704,30.2202595,-97.7547522,1
17634,THEFT                         ,Theft,1026 CLAYTON LN 78723,30.3196419,-97.7043202,1
17635,THEFT FROM PERSON             ,Theft,MANOR RD / ROGGE LN 78723,30.304549,-97.6812839,1
17636,BURGLARY OF RESIDENCE         ,Burglary,2200 SANTA RITA ST 78702,30.2578846,-97.7195423,2
17637,BURGLARY OF RESIDENCE         ,Burglary,25 YUCCA DR 78744,30.2184036,-97.68561,2
17638,THEFT                         ,Theft,2508 E RIVERSIDE DR 78741,30.2364302,-97.7221515,1
17639,BURGLARY NON RESIDENCE        ,Burglary,12215 HUNTERS CHASE DR 78729,30.4399069,-97.7738017,2
17640,AGG ASSAULT                   ,Agg Assault,5900 MANOR RD 78723,30.3069343,-97.6802045,4
17641,RAPE                          ,Rape,,37.2256055,-95.7162018,6
17642,AUTO THEFT                    ,Auto Theft,7033 E US 290 HWY SVRD EB 78723,30.3211995,-97.7015807,3
17643,AGG ROBBERY/DEADLY WEAPON     ,Robbery,11815 N FM 620 RD 78750,30.4583841,-97.8221103,5
17644,AGG ASSAULT                   ,Agg Assault,4407 BUCKS RUN 78744,30.1811132,-97.7578198,4
17645,THEFT BY SHOPLIFTING          ,Theft,1030 NORWOOD PARK BLVD 78753,30.3393609,-97.6908244,1
17646,THEFT                         ,Theft,9601 N IH 35 SVRD NB 78753,30.3602242,-97.6857906,1
17647,THEFT                         ,Theft,9307 N LAMAR BLVD 78753,30.3619593,-97.6969495,1
17648,THEFT                         ,Theft,500 COMAL ST 78702,30.2625474,-97.727003,1
17649,THEFT                         ,Theft,1200 BARBARA JORDAN BLVD 78723,30.3075874,-97.7094248,1
17650,THEFT                         ,Theft,4502 ERIC CIR 78744,30.1997179,-97.7433041,1
17651,THEFT BY SHOPLIFTING          ,Theft,2525 W ANDERSON LN 78757,30.3568601,-97.7352125,1
17652,THEFT                         ,Theft,615 W 7TH ST 78701,30.2705843,-97.7490549,1
17653,THEFT                         ,Theft,11066 PECAN PARK BLVD 78613,30.4699103,-97.7989415,1
17654,THEFT                         ,Theft,5606 E 51ST ST 78723,30.2930819,-97.6644331,1
17655,BURGLARY OF VEHICLE           ,Theft,3050 TAMARRON BLVD 78746,30.2584986,-97.8020641,3
17656,THEFT                         ,Theft,509 E BEN WHITE BLVD SVRD EB 78745,30.2184207,-97.7577561,1
17657,THEFT                         ,Theft,10707 LAKE CREEK PKWY 78750,30.454658,-97.804821,1
17658,THEFT                         ,Theft,2410 E RIVERSIDE DR 78741,30.237046,-97.723303,1
17659,BURGLARY OF VEHICLE           ,Theft,1100 W ANDERSON LN 78757,30.350732,-97.715703,3
17660,THEFT                         ,Theft,800 GUADALUPE ST 78701,30.2713027,-97.7459991,1
